file,strategy,current_state,exit_code,total_states,time_seconds
../LTL-Synth/collector_v4_3.tlsf,hybrid,4,0,3,0.719825029373169
../LTL-Synth/collector_v4_3.tlsf,hybrid,3,0,3,0.9785850048065186
../LTL-Synth/detector_2.tlsf,linear,1,0,2,0.6111109256744385
../LTL-Synth/detector_2.tlsf,linear,2,0,2,0.6467258930206299
../LTL-Synth/detector_2.tlsf,expo,1,0,2,0.6595921516418457
../LTL-Synth/detector_2.tlsf,expo,2,0,2,0.6951069831848145
../LTL-Synth/detector_2.tlsf,hybrid,1,0,2,0.6288559436798096
../LTL-Synth/detector_2.tlsf,hybrid,2,0,2,0.6688640117645264
../LTL-Synth/detector_2.tlsf,hybrid,2,0,2,0.7345008850097656
../LTL-Synth/detector_4.tlsf,linear,1,0,4,0.6455590724945068
../LTL-Synth/detector_4.tlsf,linear,2,0,4,0.7196950912475586
../LTL-Synth/detector_4.tlsf,linear,3,0,4,0.8375339508056641
../LTL-Synth/detector_4.tlsf,linear,4,0,4,1.1238341331481934
../LTL-Synth/detector_4.tlsf,expo,1,0,4,0.6375339031219482
../LTL-Synth/detector_4.tlsf,expo,2,0,4,0.7116429805755615
../LTL-Synth/detector_4.tlsf,expo,4,0,4,0.8243439197540283
../LTL-Synth/detector_4.tlsf,hybrid,1,0,4,0.6262569427490234
../LTL-Synth/detector_4.tlsf,hybrid,2,0,4,0.7033500671386719
../LTL-Synth/detector_4.tlsf,hybrid,4,0,4,0.826117992401123
../LTL-Synth/detector_4.tlsf,hybrid,3,0,4,1.2728149890899658
../LTL-Synth/detector_4.tlsf,hybrid,4,0,4,1.5563700199127197
../LTL-Synth/detector_6.tlsf,linear,1,0,6,0.7921640872955322
../LTL-Synth/detector_6.tlsf,linear,2,0,6,0.8451650142669678
../LTL-Synth/detector_6.tlsf,linear,3,0,6,1.143043041229248
../LTL-Synth/detector_6.tlsf,linear,4,0,6,1.5964570045471191
../LTL-Synth/detector_6.tlsf,linear,5,0,6,3.390498161315918
../LTL-Synth/detector_6.tlsf,linear,6,0,6,67.14304304122925
../LTL-Synth/detector_6.tlsf,expo,1,0,8,0.7670309543609619
../LTL-Synth/detector_6.tlsf,expo,2,0,8,0.8164200782775879
../LTL-Synth/detector_6.tlsf,expo,4,0,8,1.1106441020965576
../LTL-Synth/detector_6.tlsf,expo,8,0,8,2.7573909759521484
../LTL-Synth/detector_6.tlsf,hybrid,1,0,6,0.7580108642578125
../LTL-Synth/detector_6.tlsf,hybrid,2,0,6,0.803400993347168
../LTL-Synth/detector_6.tlsf,hybrid,4,0,6,1.0962269306182861
../LTL-Synth/detector_6.tlsf,hybrid,8,0,6,2.745682954788208
../LTL-Synth/detector_6.tlsf,hybrid,6,0,6,6.390691041946411
../LTL-Synth/detector_6.tlsf,hybrid,5,0,6,72.16760897636414
../LTL-Synth/detector_unreal_10.tlsf,linear,1,0,1,9.308172941207886
../LTL-Synth/detector_unreal_10.tlsf,expo,1,0,1,9.250764846801758
../LTL-Synth/detector_unreal_10.tlsf,hybrid,1,0,1,9.277241945266724
../LTL-Synth/detector_unreal_10.tlsf,hybrid,1,0,1,9.475069046020508
../LTL-Synth/detector_unreal_12.tlsf,linear,1,0,1,134.34505891799927
../LTL-Synth/detector_unreal_12.tlsf,expo,1,0,1,134.11514377593994
../LTL-Synth/detector_unreal_12.tlsf,hybrid,1,0,1,133.9572319984436
../LTL-Synth/detector_unreal_12.tlsf,hybrid,1,0,1,134.28117394447327
../LTL-Synth/detector_unreal_2.tlsf,linear,1,0,1,0.6052279472351074
../LTL-Synth/detector_unreal_2.tlsf,expo,1,0,1,0.6140100955963135
../LTL-Synth/detector_unreal_2.tlsf,hybrid,1,0,1,0.6335000991821289
../LTL-Synth/detector_unreal_2.tlsf,hybrid,1,0,1,0.651508092880249
../LTL-Synth/detector_unreal_4.tlsf,linear,1,0,1,0.6454050540924072
../LTL-Synth/detector_unreal_4.tlsf,expo,1,0,1,0.6495668888092041
../LTL-Synth/detector_unreal_4.tlsf,hybrid,1,0,1,0.7048499584197998
../LTL-Synth/detector_unreal_4.tlsf,hybrid,1,0,1,0.7307109832763672
../LTL-Synth/detector_unreal_6.tlsf,linear,1,0,1,1.26493501663208
../LTL-Synth/detector_unreal_6.tlsf,expo,1,0,1,1.2127139568328857
../LTL-Synth/detector_unreal_6.tlsf,hybrid,1,0,1,0.6964898109436035
../LTL-Synth/detector_unreal_6.tlsf,hybrid,1,0,1,0.7522919178009033
../LTL-Synth/detector_unreal_8.tlsf,linear,1,0,1,1.395313024520874
../LTL-Synth/detector_unreal_8.tlsf,expo,1,0,1,1.4056308269500732
../LTL-Synth/detector_unreal_8.tlsf,hybrid,1,0,1,1.3754770755767822
../LTL-Synth/detector_unreal_8.tlsf,hybrid,1,0,1,1.4783210754394531
../LTL-Synth/EnemeyModule.tlsf,linear,1,0,1,0.6066319942474365
../LTL-Synth/EnemeyModule.tlsf,expo,1,0,1,0.6206400394439697
../LTL-Synth/EnemeyModule.tlsf,hybrid,1,0,1,0.5978391170501709
../LTL-Synth/EnemeyModule.tlsf,hybrid,1,0,1,0.6032509803771973
../LTL-Synth/escalator_bidirectional_init.tlsf,linear,1,0,3,1.9700210094451904
../LTL-Synth/escalator_bidirectional_init.tlsf,linear,2,0,3,4.207636117935181
../LTL-Synth/escalator_bidirectional_init.tlsf,linear,3,0,3,10.005397081375122
../LTL-Synth/escalator_bidirectional_init.tlsf,expo,1,0,4,1.9531209468841553
../LTL-Synth/escalator_bidirectional_init.tlsf,expo,2,0,4,4.184330940246582
../LTL-Synth/escalator_bidirectional_init.tlsf,expo,4,0,4,9.890476942062378
../LTL-Synth/escalator_bidirectional_init.tlsf,hybrid,1,0,3,1.9358329772949219
../LTL-Synth/escalator_bidirectional_init.tlsf,hybrid,2,0,3,4.185483932495117
../LTL-Synth/escalator_bidirectional_init.tlsf,hybrid,4,0,3,9.146370887756348
../LTL-Synth/escalator_bidirectional_init.tlsf,hybrid,3,0,3,19.51746892929077
../LTL-Synth/escalator_bidirectional.tlsf,linear,1,0,2,1.3061120510101318
../LTL-Synth/escalator_bidirectional.tlsf,linear,2,0,2,2.5916519165039062
../LTL-Synth/escalator_bidirectional.tlsf,expo,1,0,2,1.3045480251312256
../LTL-Synth/escalator_bidirectional.tlsf,expo,2,0,2,2.5938329696655273
../LTL-Synth/escalator_bidirectional.tlsf,hybrid,1,0,2,1.3391799926757812
../LTL-Synth/escalator_bidirectional.tlsf,hybrid,2,0,2,2.6166768074035645
../LTL-Synth/escalator_bidirectional.tlsf,hybrid,2,0,2,5.9997169971466064
../LTL-Synth/escalator_counting_init.tlsf,linear,1,0,3,0.6434550285339355
../LTL-Synth/escalator_counting_init.tlsf,linear,2,0,3,0.6607110500335693
../LTL-Synth/escalator_counting_init.tlsf,linear,3,0,3,0.7371962070465088
../LTL-Synth/escalator_counting_init.tlsf,expo,1,0,4,0.6677408218383789
../LTL-Synth/escalator_counting_init.tlsf,expo,2,0,4,0.6848349571228027
../LTL-Synth/escalator_counting_init.tlsf,expo,4,0,4,0.7617487907409668
../LTL-Synth/escalator_counting_init.tlsf,hybrid,1,0,3,0.6519451141357422
../LTL-Synth/escalator_counting_init.tlsf,hybrid,2,0,3,0.6659080982208252
../LTL-Synth/escalator_counting_init.tlsf,hybrid,4,0,3,0.7426860332489014
../LTL-Synth/escalator_counting_init.tlsf,hybrid,3,0,3,0.9718151092529297
../LTL-Synth/escalator_counting.tlsf,linear,1,0,2,0.659092903137207
../LTL-Synth/escalator_counting.tlsf,linear,2,0,2,0.7092258930206299
../LTL-Synth/escalator_counting.tlsf,expo,1,0,2,0.6290512084960938
../LTL-Synth/escalator_counting.tlsf,expo,2,0,2,0.6829841136932373
../LTL-Synth/escalator_counting.tlsf,hybrid,1,0,2,0.6287941932678223
../LTL-Synth/escalator_counting.tlsf,hybrid,2,0,2,0.6811342239379883
../LTL-Synth/escalator_counting.tlsf,hybrid,2,0,2,0.7778902053833008
../LTL-Synth/escalator_non-counting.tlsf,linear,1,0,1,0.6021900177001953
../LTL-Synth/escalator_non-counting.tlsf,expo,1,0,1,0.6487720012664795
../LTL-Synth/escalator_non-counting.tlsf,hybrid,1,0,1,0.6089639663696289
../LTL-Synth/escalator_non-counting.tlsf,hybrid,1,0,1,0.6143109798431396
../LTL-Synth/escalator_smart.tlsf,linear,1,0,5,0.918179988861084
../LTL-Synth/escalator_smart.tlsf,linear,2,0,5,1.0463550090789795
../LTL-Synth/escalator_smart.tlsf,linear,3,0,5,1.557819128036499
../LTL-Synth/escalator_smart.tlsf,linear,4,0,5,2.6853599548339844
../LTL-Synth/escalator_smart.tlsf,linear,5,0,5,4.7805070877075195
../LTL-Synth/escalator_smart.tlsf,expo,1,0,8,0.9312548637390137
../LTL-Synth/escalator_smart.tlsf,expo,2,0,8,1.0470178127288818
../LTL-Synth/escalator_smart.tlsf,expo,4,0,8,1.5481958389282227
../LTL-Synth/escalator_smart.tlsf,expo,8,0,8,3.694863796234131
../LTL-Synth/escalator_smart.tlsf,hybrid,1,0,5,0.9252829551696777
../LTL-Synth/escalator_smart.tlsf,hybrid,2,0,5,1.0487890243530273
../LTL-Synth/escalator_smart.tlsf,hybrid,4,0,5,1.5552740097045898
../LTL-Synth/escalator_smart.tlsf,hybrid,8,0,5,3.7093610763549805
../LTL-Synth/escalator_smart.tlsf,hybrid,6,0,5,16.72721004486084
../LTL-Synth/escalator_smart.tlsf,hybrid,5,0,5,22.843801021575928
../LTL-Synth/full_arbiter_2.tlsf,linear,1,0,4,0.643765926361084
../LTL-Synth/full_arbiter_2.tlsf,linear,2,0,4,0.6527090072631836
../LTL-Synth/full_arbiter_2.tlsf,linear,3,0,4,0.7006070613861084
../LTL-Synth/full_arbiter_2.tlsf,linear,4,0,4,0.8176538944244385
../LTL-Synth/full_arbiter_2.tlsf,expo,1,0,4,0.645759105682373
../LTL-Synth/full_arbiter_2.tlsf,expo,2,0,4,0.6526041030883789
../LTL-Synth/full_arbiter_2.tlsf,expo,4,0,4,0.7028141021728516
../LTL-Synth/full_arbiter_2.tlsf,hybrid,1,0,4,0.620305061340332
../LTL-Synth/full_arbiter_2.tlsf,hybrid,2,0,4,0.6273200511932373
../LTL-Synth/full_arbiter_2.tlsf,hybrid,4,0,4,0.6797270774841309
../LTL-Synth/full_arbiter_2.tlsf,hybrid,3,0,4,0.8940470218658447
../LTL-Synth/full_arbiter_2.tlsf,hybrid,4,0,4,1.0154070854187012
../LTL-Synth/full_arbiter_3.tlsf,linear,1,0,8,0.8063650131225586
../LTL-Synth/full_arbiter_3.tlsf,linear,2,0,8,0.8194220066070557
../LTL-Synth/full_arbiter_3.tlsf,linear,3,0,8,0.911750078201294
../LTL-Synth/full_arbiter_3.tlsf,linear,4,0,8,1.1265990734100342
../LTL-Synth/full_arbiter_3.tlsf,linear,5,0,8,1.467501163482666
../LTL-Synth/full_arbiter_3.tlsf,linear,6,0,8,1.9989590644836426
../LTL-Synth/full_arbiter_3.tlsf,linear,7,0,8,2.700669050216675
../LTL-Synth/full_arbiter_3.tlsf,linear,8,0,8,3.7546470165252686
../LTL-Synth/full_arbiter_3.tlsf,expo,1,0,8,0.7265901565551758
../LTL-Synth/full_arbiter_3.tlsf,expo,2,0,8,0.7359709739685059
../LTL-Synth/full_arbiter_3.tlsf,expo,4,0,8,0.8226339817047119
../LTL-Synth/full_arbiter_3.tlsf,expo,8,0,8,1.1668570041656494
../LTL-Synth/full_arbiter_3.tlsf,hybrid,1,0,8,0.7312989234924316
../LTL-Synth/full_arbiter_3.tlsf,hybrid,2,0,8,0.7434251308441162
../LTL-Synth/full_arbiter_3.tlsf,hybrid,4,0,8,0.8316631317138672
../LTL-Synth/full_arbiter_3.tlsf,hybrid,8,0,8,1.187446117401123
../LTL-Synth/full_arbiter_3.tlsf,hybrid,6,0,8,2.3525431156158447
../LTL-Synth/full_arbiter_3.tlsf,hybrid,7,0,8,3.0503389835357666
../LTL-Synth/full_arbiter_3.tlsf,hybrid,8,0,8,4.118480920791626
../LTL-Synth/full_arbiter_enc_2.tlsf,linear,1,0,5,0.6684529781341553
../LTL-Synth/full_arbiter_enc_2.tlsf,linear,2,0,5,0.6778590679168701
../LTL-Synth/full_arbiter_enc_2.tlsf,linear,3,0,5,0.7470438480377197
../LTL-Synth/full_arbiter_enc_2.tlsf,linear,4,0,5,0.8608579635620117
../LTL-Synth/full_arbiter_enc_2.tlsf,linear,5,0,5,1.0548999309539795
../LTL-Synth/full_arbiter_enc_2.tlsf,expo,1,0,8,0.6366300582885742
../LTL-Synth/full_arbiter_enc_2.tlsf,expo,2,0,8,0.6445949077606201
../LTL-Synth/full_arbiter_enc_2.tlsf,expo,4,0,8,0.7102220058441162
../LTL-Synth/full_arbiter_enc_2.tlsf,expo,8,0,8,0.9121079444885254
../LTL-Synth/full_arbiter_enc_2.tlsf,hybrid,1,0,5,0.6401400566101074
../LTL-Synth/full_arbiter_enc_2.tlsf,hybrid,2,0,5,0.6495730876922607
../LTL-Synth/full_arbiter_enc_2.tlsf,hybrid,4,0,5,0.7118690013885498
../LTL-Synth/full_arbiter_enc_2.tlsf,hybrid,8,0,5,0.9094750881195068
../LTL-Synth/full_arbiter_enc_2.tlsf,hybrid,6,0,5,1.776642084121704
../LTL-Synth/full_arbiter_enc_2.tlsf,hybrid,5,0,5,2.2227141857147217
../LTL-Synth/full_arbiter_unreal1_3_2.tlsf,linear,1,0,1,0.879626989364624
../LTL-Synth/full_arbiter_unreal1_3_2.tlsf,expo,1,0,1,1.0119359493255615
../LTL-Synth/full_arbiter_unreal1_3_2.tlsf,hybrid,1,0,1,0.9673810005187988
../LTL-Synth/full_arbiter_unreal1_3_2.tlsf,hybrid,1,0,1,1.7877709865570068
../LTL-Synth/full_arbiter_unreal1_3_4.tlsf,linear,1,0,1,3.2039549350738525
../LTL-Synth/full_arbiter_unreal1_3_4.tlsf,expo,1,0,1,3.2098190784454346
../LTL-Synth/full_arbiter_unreal1_3_4.tlsf,hybrid,1,0,1,4.689229965209961
../LTL-Synth/full_arbiter_unreal1_3_4.tlsf,hybrid,1,0,1,5.5495030879974365
../LTL-Synth/full_arbiter_unreal1_3_6.tlsf,linear,1,0,1,96.58661603927612
../LTL-Synth/full_arbiter_unreal1_3_6.tlsf,expo,1,0,1,95.9851758480072
../LTL-Synth/full_arbiter_unreal1_3_6.tlsf,hybrid,1,0,1,95.76144003868103
../LTL-Synth/full_arbiter_unreal1_3_6.tlsf,hybrid,1,0,1,96.5935890674591
../LTL-Synth/GamemodeChooser.tlsf,linear,1,0,1,79.96907901763916
../LTL-Synth/GamemodeChooser.tlsf,expo,1,0,1,81.05323600769043
../LTL-Synth/GamemodeChooser.tlsf,hybrid,1,0,1,80.19226217269897
../LTL-Synth/GamemodeChooser.tlsf,hybrid,1,0,1,84.54761695861816
../LTL-Synth/Gamemodule.tlsf,linear,1,0,1,0.6154491901397705
../LTL-Synth/Gamemodule.tlsf,expo,1,0,1,0.6379361152648926
../LTL-Synth/Gamemodule.tlsf,hybrid,1,0,1,0.6295549869537354
../LTL-Synth/Gamemodule.tlsf,hybrid,1,0,1,0.6940290927886963
../LTL-Synth/genbuf2.tlsf,linear,1,0,7,13.933964967727661
../LTL-Synth/genbuf2.tlsf,linear,2,0,7,14.000777959823608
../LTL-Synth/genbuf2.tlsf,linear,3,0,7,14.248007774353027
../LTL-Synth/genbuf2.tlsf,linear,4,0,7,14.884254932403564
../LTL-Synth/genbuf2.tlsf,linear,5,0,7,15.95335578918457
../LTL-Synth/genbuf2.tlsf,linear,6,0,7,17.860036849975586
../LTL-Synth/genbuf2.tlsf,linear,7,0,7,33.86976385116577
../LTL-Synth/genbuf2.tlsf,expo,1,0,8,13.835290908813477
../LTL-Synth/genbuf2.tlsf,expo,2,0,8,13.900267839431763
../LTL-Synth/genbuf2.tlsf,expo,4,0,8,14.151263952255249
../LTL-Synth/genbuf2.tlsf,expo,8,0,8,15.2101309299469
../LTL-Synth/genbuf2.tlsf,hybrid,1,0,7,14.046194076538086
../LTL-Synth/genbuf2.tlsf,hybrid,2,0,7,14.109934091567993
../LTL-Synth/genbuf2.tlsf,hybrid,4,0,7,14.342328071594238
../LTL-Synth/genbuf2.tlsf,hybrid,8,0,7,15.391685962677002
../LTL-Synth/genbuf2.tlsf,hybrid,6,0,7,23.887753009796143
../LTL-Synth/genbuf2.tlsf,hybrid,7,0,7,36.641024112701416
../LTL-Synth/generalized_buffer_2.tlsf,linear,1,0,6,15.907272100448608
../LTL-Synth/generalized_buffer_2.tlsf,linear,2,0,6,15.988265037536621
../LTL-Synth/generalized_buffer_2.tlsf,linear,3,0,6,16.28823208808899
../LTL-Synth/generalized_buffer_2.tlsf,linear,4,0,6,17.05689311027527
../LTL-Synth/generalized_buffer_2.tlsf,linear,5,0,6,18.24536895751953
../LTL-Synth/generalized_buffer_2.tlsf,linear,6,0,6,21.739507913589478
../LTL-Synth/generalized_buffer_2.tlsf,expo,1,0,8,16.279317140579224
../LTL-Synth/generalized_buffer_2.tlsf,expo,2,0,8,16.354835987091064
../LTL-Synth/generalized_buffer_2.tlsf,expo,4,0,8,16.65557599067688
../LTL-Synth/generalized_buffer_2.tlsf,expo,8,0,8,17.86976909637451
../LTL-Synth/generalized_buffer_2.tlsf,hybrid,1,0,6,16.05764412879944
../LTL-Synth/generalized_buffer_2.tlsf,hybrid,2,0,6,16.141989946365356
../LTL-Synth/generalized_buffer_2.tlsf,hybrid,4,0,6,16.439476013183594
../LTL-Synth/generalized_buffer_2.tlsf,hybrid,8,0,6,17.633777141571045
../LTL-Synth/generalized_buffer_2.tlsf,hybrid,6,0,6,24.098241090774536
../LTL-Synth/generalized_buffer_2.tlsf,hybrid,5,0,6,27.754568099975586
../LTL-Synth/increment.tlsf,linear,1,0,1,0.6175069808959961
../LTL-Synth/increment.tlsf,expo,1,0,1,0.6205439567565918
../LTL-Synth/increment.tlsf,hybrid,1,0,1,0.6191160678863525
../LTL-Synth/increment.tlsf,hybrid,1,0,1,0.6240580081939697
../LTL-Synth/lilydemo01.tlsf,linear,1,0,1,0.6103959083557129
../LTL-Synth/lilydemo01.tlsf,expo,1,0,1,0.6314549446105957
../LTL-Synth/lilydemo01.tlsf,hybrid,1,0,1,0.641463041305542
../LTL-Synth/lilydemo01.tlsf,hybrid,1,0,1,0.6547880172729492
../LTL-Synth/lilydemo02.tlsf,linear,1,0,1,0.6035699844360352
../LTL-Synth/lilydemo02.tlsf,expo,1,0,1,0.6520030498504639
../LTL-Synth/lilydemo02.tlsf,hybrid,1,0,1,0.6430380344390869
../LTL-Synth/lilydemo02.tlsf,hybrid,1,0,1,0.6613180637359619
../LTL-Synth/lilydemo03.tlsf,linear,1,0,2,0.6176280975341797
../LTL-Synth/lilydemo03.tlsf,linear,2,0,2,0.6473939418792725
../LTL-Synth/lilydemo03.tlsf,expo,1,0,2,0.625324010848999
../LTL-Synth/lilydemo03.tlsf,expo,2,0,2,0.6611418724060059
../LTL-Synth/lilydemo03.tlsf,hybrid,1,0,2,0.6471109390258789
../LTL-Synth/lilydemo03.tlsf,hybrid,2,0,2,0.6754429340362549
../LTL-Synth/lilydemo03.tlsf,hybrid,2,0,2,0.7710020542144775
../LTL-Synth/lilydemo04.tlsf,linear,1,0,3,0.6258080005645752
../LTL-Synth/lilydemo04.tlsf,linear,2,0,3,0.6695561408996582
../LTL-Synth/lilydemo04.tlsf,linear,3,0,3,0.8543541431427002
../LTL-Synth/lilydemo04.tlsf,expo,1,0,4,0.6062822341918945
../LTL-Synth/lilydemo04.tlsf,expo,2,0,4,0.6435441970825195
../LTL-Synth/lilydemo04.tlsf,expo,4,0,4,0.809805154800415
../LTL-Synth/lilydemo04.tlsf,hybrid,1,0,3,0.6563069820404053
../LTL-Synth/lilydemo04.tlsf,hybrid,2,0,3,0.6959009170532227
../LTL-Synth/lilydemo04.tlsf,hybrid,4,0,3,0.8780899047851562
../LTL-Synth/lilydemo04.tlsf,hybrid,3,0,3,1.7107548713684082
../LTL-Synth/lilydemo05.tlsf,linear,1,0,2,0.6362199783325195
../LTL-Synth/lilydemo05.tlsf,linear,2,0,2,0.6712069511413574
../LTL-Synth/lilydemo05.tlsf,expo,1,0,2,0.6499929428100586
../LTL-Synth/lilydemo05.tlsf,expo,2,0,2,0.6880090236663818
../LTL-Synth/lilydemo05.tlsf,hybrid,1,0,2,0.6766269207000732
../LTL-Synth/lilydemo05.tlsf,hybrid,2,0,2,0.711453914642334
../LTL-Synth/lilydemo05.tlsf,hybrid,2,0,2,0.8769850730895996
../LTL-Synth/lilydemo06.tlsf,linear,1,0,3,0.612468957901001
../LTL-Synth/lilydemo06.tlsf,linear,2,0,3,0.6469218730926514
../LTL-Synth/lilydemo06.tlsf,linear,3,0,3,0.7688829898834229
../LTL-Synth/lilydemo06.tlsf,expo,1,0,4,0.6373541355133057
../LTL-Synth/lilydemo06.tlsf,expo,2,0,4,0.664276123046875
../LTL-Synth/lilydemo06.tlsf,expo,4,0,4,0.7813260555267334
../LTL-Synth/lilydemo06.tlsf,hybrid,1,0,3,0.6324348449707031
../LTL-Synth/lilydemo06.tlsf,hybrid,2,0,3,0.661931037902832
../LTL-Synth/lilydemo06.tlsf,hybrid,4,0,3,0.7766740322113037
../LTL-Synth/lilydemo06.tlsf,hybrid,3,0,3,1.1774218082427979
../LTL-Synth/lilydemo07.tlsf,linear,1,0,2,0.6124908924102783
../LTL-Synth/lilydemo07.tlsf,linear,2,0,2,0.6467888355255127
../LTL-Synth/lilydemo07.tlsf,expo,1,0,2,0.6008532047271729
../LTL-Synth/lilydemo07.tlsf,expo,2,0,2,0.6422631740570068
../LTL-Synth/lilydemo07.tlsf,hybrid,1,0,2,0.616969108581543
../LTL-Synth/lilydemo07.tlsf,hybrid,2,0,2,0.6533169746398926
../LTL-Synth/lilydemo07.tlsf,hybrid,2,0,2,0.7493760585784912
../LTL-Synth/lilydemo08.tlsf,linear,1,0,1,0.6059069633483887
../LTL-Synth/lilydemo08.tlsf,expo,1,0,1,0.5918121337890625
../LTL-Synth/lilydemo08.tlsf,hybrid,1,0,1,0.6136231422424316
../LTL-Synth/lilydemo08.tlsf,hybrid,1,0,1,0.6220121383666992
../LTL-Synth/lilydemo09.tlsf,linear,1,0,2,0.6288020610809326
../LTL-Synth/lilydemo09.tlsf,linear,2,0,2,0.6466739177703857
../LTL-Synth/lilydemo09.tlsf,expo,1,0,2,0.6164710521697998
../LTL-Synth/lilydemo09.tlsf,expo,2,0,2,0.6348340511322021
../LTL-Synth/lilydemo09.tlsf,hybrid,1,0,2,0.6058909893035889
../LTL-Synth/lilydemo09.tlsf,hybrid,2,0,2,0.6224069595336914
../LTL-Synth/lilydemo09.tlsf,hybrid,2,0,2,0.6697168350219727
../LTL-Synth/lilydemo10.tlsf,linear,1,0,1,0.6325790882110596
../LTL-Synth/lilydemo10.tlsf,expo,1,0,1,0.6302008628845215
../LTL-Synth/lilydemo10.tlsf,hybrid,1,0,1,0.6363470554351807
../LTL-Synth/lilydemo10.tlsf,hybrid,1,0,1,0.6517229080200195
../LTL-Synth/lilydemo11.tlsf,linear,1,0,1,0.6500999927520752
../LTL-Synth/lilydemo11.tlsf,expo,1,0,1,0.6279439926147461
../LTL-Synth/lilydemo11.tlsf,hybrid,1,0,1,0.6035890579223633
../LTL-Synth/lilydemo11.tlsf,hybrid,1,0,1,0.6079990863800049
../LTL-Synth/lilydemo12.tlsf,linear,1,0,1,0.6141109466552734
../LTL-Synth/lilydemo12.tlsf,expo,1,0,1,0.6499099731445312
../LTL-Synth/lilydemo12.tlsf,hybrid,1,0,1,0.6228840351104736
../LTL-Synth/lilydemo12.tlsf,hybrid,1,0,1,0.6342251300811768
../LTL-Synth/lilydemo13.tlsf,linear,1,0,1,0.5993928909301758
../LTL-Synth/lilydemo13.tlsf,expo,1,0,1,0.6260998249053955
../LTL-Synth/lilydemo13.tlsf,hybrid,1,0,1,0.5869030952453613
../LTL-Synth/lilydemo13.tlsf,hybrid,1,0,1,0.5933248996734619
../LTL-Synth/lilydemo14.tlsf,linear,1,0,2,0.624744176864624
../LTL-Synth/lilydemo14.tlsf,linear,2,0,2,0.6403851509094238
../LTL-Synth/lilydemo14.tlsf,expo,1,0,2,0.6320579051971436
../LTL-Synth/lilydemo14.tlsf,expo,2,0,2,0.6465840339660645
../LTL-Synth/lilydemo14.tlsf,hybrid,1,0,2,0.6534419059753418
../LTL-Synth/lilydemo14.tlsf,hybrid,2,0,2,0.6687028408050537
../LTL-Synth/lilydemo14.tlsf,hybrid,2,0,2,0.7168328762054443
../LTL-Synth/lilydemo15.tlsf,linear,1,0,1,0.6441049575805664
../LTL-Synth/lilydemo15.tlsf,expo,1,0,1,0.6454498767852783
../LTL-Synth/lilydemo15.tlsf,hybrid,1,0,1,0.602463960647583
../LTL-Synth/lilydemo15.tlsf,hybrid,1,0,1,0.6265008449554443
../LTL-Synth/lilydemo16.tlsf,linear,1,0,1,0.675537109375
../LTL-Synth/lilydemo16.tlsf,expo,1,0,1,0.6773369312286377
../LTL-Synth/lilydemo16.tlsf,hybrid,1,0,1,0.6173651218414307
../LTL-Synth/lilydemo16.tlsf,hybrid,1,0,1,0.6960091590881348
../LTL-Synth/lilydemo17.tlsf,linear,1,0,3,0.654649019241333
../LTL-Synth/lilydemo17.tlsf,linear,2,0,3,0.6708920001983643
../LTL-Synth/lilydemo17.tlsf,linear,3,0,3,0.7374720573425293
../LTL-Synth/lilydemo17.tlsf,expo,1,0,4,0.6464288234710693
../LTL-Synth/lilydemo17.tlsf,expo,2,0,4,0.6624588966369629
../LTL-Synth/lilydemo17.tlsf,expo,4,0,4,0.7302839756011963
../LTL-Synth/lilydemo17.tlsf,hybrid,1,0,3,0.6267800331115723
../LTL-Synth/lilydemo17.tlsf,hybrid,2,0,3,0.6469578742980957
../LTL-Synth/lilydemo17.tlsf,hybrid,4,0,3,0.7150659561157227
../LTL-Synth/lilydemo17.tlsf,hybrid,3,0,3,0.8856539726257324
../LTL-Synth/lilydemo18.tlsf,linear,1,0,4,0.929603099822998
../LTL-Synth/lilydemo18.tlsf,linear,2,0,4,0.9748930931091309
../LTL-Synth/lilydemo18.tlsf,linear,3,0,4,1.1565840244293213
../LTL-Synth/lilydemo18.tlsf,linear,4,0,4,1.4074270725250244
../LTL-Synth/lilydemo18.tlsf,expo,1,0,4,0.9460649490356445
../LTL-Synth/lilydemo18.tlsf,expo,2,0,4,0.9896469116210938
../LTL-Synth/lilydemo18.tlsf,expo,4,0,4,1.1742041110992432
../LTL-Synth/lilydemo18.tlsf,hybrid,1,0,4,0.9347658157348633
../LTL-Synth/lilydemo18.tlsf,hybrid,2,0,4,0.9783468246459961
../LTL-Synth/lilydemo18.tlsf,hybrid,4,0,4,1.1691868305206299
../LTL-Synth/lilydemo18.tlsf,hybrid,3,0,4,1.5951008796691895
../LTL-Synth/lilydemo18.tlsf,hybrid,4,0,4,1.844878911972046
../LTL-Synth/lilydemo19.tlsf,linear,1,0,2,0.6065611839294434
../LTL-Synth/lilydemo19.tlsf,linear,2,0,2,0.6321160793304443
../LTL-Synth/lilydemo19.tlsf,expo,1,0,2,0.6388399600982666
../LTL-Synth/lilydemo19.tlsf,expo,2,0,2,0.6696879863739014
../LTL-Synth/lilydemo19.tlsf,hybrid,1,0,2,0.6716969013214111
../LTL-Synth/lilydemo19.tlsf,hybrid,2,0,2,0.7017741203308105
../LTL-Synth/lilydemo19.tlsf,hybrid,2,0,2,0.7691550254821777
../LTL-Synth/lilydemo20.tlsf,linear,1,0,1,0.6319820880889893
../LTL-Synth/lilydemo20.tlsf,expo,1,0,1,0.6385860443115234
../LTL-Synth/lilydemo20.tlsf,hybrid,1,0,1,0.6703999042510986
